,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
0,1003,13.3,47618,10,143.8,5.49
1,1073,18.6,41740,10.3,138.0,6.23
2,1097,20.5,39753,11.3,149.6,3.39
3,1117,9.8,67135,7.1,124.2,6.66
4,1127,23.2,36044,12.7,338.1,29.84
5,2020,9.6,70524,6.6,75.1,8.57
6,4003,17.7,43677,9.3,84.6,9.9
7,4013,16.6,50424,9.5,87.0,7.89
8,4015,18.7,36446,13,146.5,25.48
9,4019,17.8,44293,9.3,97.0,14.59
10,4021,14.4,49833,10.7,66.3,5.32
11,4025,18.3,40562,10.7,112.2,11.85
12,5007,10.2,52417,6.6,97.8,5.42
13,5119,17.1,44733,7.3,122.8,6.79
14,6001,13.5,66937,10.9,43.4,2.45
15,6007,20.1,41168,13.9,169.1,7.27
16,6013,9.3,73678,11,60.2,3.15
17,6017,9.4,65201,12.2,83.3,7.18
18,6019,26.8,44869,16.7,70.1,7.95
19,6023,18,38254,10.6,142.4,17.08
20,6029,21.4,45045,15.7,66.8,5.12
21,6031,22.5,44020,16.1,82.0,6.54
22,6033,21,35914,15.1,169.7,27.84
23,6035,16.8,50093,14,120.1,34.39
24,6037,17.6,52595,12.5,41.0,2.5
25,6041,9.2,82383,7.9,54.3,5.55
26,6047,23.1,41730,18,71.0,3.91
27,6053,17.1,53735,12.7,69.8,4.58
28,6059,12.2,70727,9.7,51.8,6.78
29,6061,9.1,68330,11.6,73.6,2.87
30,6065,16.4,53981,13.8,56.9,5.3
31,6067,16.7,52655,12.6,64.3,6.06
32,6071,18.1,52270,13.5,54.8,3.0
33,6073,14.8,59759,10.8,47.0,7.66
34,6075,12.8,70883,8.9,44.9,12.92
35,6077,19,49742,16.5,66.8,10.65
36,6079,14.3,53620,10.1,85.2,9.27
37,6081,7,82413,8.4,40.8,2.23
38,6083,17.7,56243,9.7,69.2,2.36
39,6085,10.6,84627,10.4,32.2,2.25
40,6087,14.2,60247,13.3,85.8,10.29
41,6089,18.2,41058,16.8,164.0,13.54
42,6095,12.2,62948,12.6,56.5,3.87
43,6097,12.8,58703,10.8,69.4,8.89
44,6099,19.7,47442,16.9,106.9,2.92
45,6107,24.6,42377,17.2,89.4,2.49
46,6109,15.2,44751,15.2,185.4,25.29
47,6111,11,71418,10.8,63.6,8.26
48,8001,13,52785,10,60.1,5.43
49,8005,11.4,58152,8.6,64.6,2.62
50,8013,13.6,62215,7,63.0,5.77
51,8031,21.3,45415,9.1,49.6,12.66
52,8035,3.5,97806,7,61.2,3.85
53,8041,13.4,51553,9.3,79.0,4.82
54,8059,8.8,64181,8.4,83.3,5.8
55,8069,13.6,54739,7.6,80.4,7.68
56,8101,19.6,39107,10.4,125.3,6.29
57,8123,14.3,52334,9.2,65.3,7.12
58,9001,9.3,74634,8.4,54.0,3.38
59,9003,11.3,60028,9.4,71.1,5.59
60,9005,6.7,66076,8.7,73.0,8.42
61,9007,6.8,70805,7.9,68.6,9.66
62,9009,11.6,57070,10,76.3,7.65
63,9011,8.9,61792,8.9,83.6,7.66
64,9015,11.8,56564,10.3,81.1,8.44
65,10001,12.1,51490,8.9,86.8,9.24
66,10003,11.2,59877,8.3,93.3,10.4
67,10005,13.9,48582,8.5,134.0,13.19
68,11001,18.8,60729,9.4,37.1,4.82
69,12001,25.3,40656,8,85.3,5.66
70,12005,15.1,44364,10.5,121.5,11.25
71,12009,13.5,46331,11.3,107.9,5.15
72,12011,14.7,47917,10.2,77.3,6.92
73,12017,17.2,36174,13.7,115.0,10.62
74,12019,11.3,57913,9.9,109.0,6.29
75,12021,15.7,53341,11.6,77.8,12.75
76,12031,16.6,46112,11.4,106.8,6.71
77,12033,19.1,41428,10.1,149.2,7.06
78,12053,15.1,37867,13.5,135.3,12.73
79,12057,16.7,46043,10.7,104.3,17.08
80,12069,13.5,42343,11.8,98.8,4.71
81,12071,17.1,44377,12.5,90.3,13.58
82,12081,14.5,44990,11.4,101.6,21.06
83,12083,19.6,37162,13.6,100.7,7.24
84,12085,11.3,49539,10.8,93.0,7.52
85,12086,20.3,40145,11.1,37.9,2.36
86,12091,12.4,51173,8.4,127.5,6.64
87,12095,16.4,45105,10.8,68.2,10.21
88,12097,16.3,42165,12.5,80.4,8.93
89,12099,14.3,49891,11,83.0,7.73
90,12101,15.2,42184,11.9,120.3,14.63
91,12103,14.2,42628,10.8,106.2,9.82
92,12105,17.5,41184,12.1,87.7,2.82
93,12107,26.7,33300,13.4,125.5,21.52
94,12109,12,60841,8.7,77.2,7.89
95,12111,17.6,39378,13.8,79.7,7.56
96,12113,12.6,51208,9.3,129.0,10.57
97,12115,13.1,46047,11.6,100.1,17.39
98,12117,11,57381,10.6,82.8,13.25
99,12127,16.5,41368,12.3,104.5,20.62
100,13015,14.5,43825,12.2,115.2,10.98
101,13045,19,45242,11.7,139.4,9.05
102,13057,8.6,63520,8.8,82.4,7.93
103,13063,22.6,36595,13.5,56.7,5.4
104,13067,14,59471,9.3,78.6,1.74
105,13073,8.8,64435,7.3,97.1,8.06
106,13089,19.4,47068,10.8,51.0,2.6
107,13117,7.2,81629,8,67.4,5.7
108,13121,17.7,53580,10.5,61.0,5.43
109,13135,13.6,57848,9.2,56.7,4.59
110,13139,17.8,47238,9.6,110.0,7.23
111,13215,20.2,36359,10.1,111.9,6.85
112,13223,8.8,61496,10,84.1,11.94
113,13245,25.9,37866,11,107.4,7.98
114,15003,9.5,67519,6,38.1,5.87
115,16001,13.9,50909,8.3,86.2,6.63
116,17019,19.6,45803,8.2,76.8,5.47
117,17031,16.8,51457,10.9,46.0,6.83
118,17043,6.9,72470,8.9,54.4,6.0
119,17089,11,65430,11,48.0,2.72
120,17097,9,74594,9.8,58.9,10.52
121,17099,13.2,49414,12,86.2,17.56
122,17111,7.3,69290,10.5,68.3,5.83
123,17113,11.7,59719,7.1,66.4,7.67
124,17119,14.3,51706,9.8,114.4,17.83
125,17143,14.3,50166,10.5,89.8,6.97
126,17197,8.5,71344,11.1,58.6,6.49
127,17201,17.5,44336,14,106.1,9.48
128,18035,24.2,36362,11.6,144.5,10.2
129,18043,12.4,49117,8.9,214.5,13.41
130,18089,17.7,45252,10.8,92.6,2.42
131,18095,18,39449,12.1,154.1,15.95
132,18097,20.8,39393,10.5,102.7,5.87
133,18127,10.9,56648,9.5,102.1,14.0
134,18141,15.9,42316,11.6,96.9,3.75
135,18163,16.9,41024,8.9,157.0,17.25
136,19113,9.9,54806,6,66.2,6.15
137,19153,11,54328,6,91.4,6.73
138,19163,15,47800,6.6,74.6,6.66
139,20091,6.6,71389,6.1,78.1,4.04
140,20173,15.3,45996,8.8,112.6,2.81
141,21013,30.2,26911,12.1,366.3,62.74
142,21015,9.2,64005,8.9,136.3,13.47
143,21019,19.1,38029,10.2,187.2,38.35
144,21037,13,47341,9.1,117.0,18.82
145,21043,23.2,34303,14.1,144.8,43.29
146,21051,38,24081,14.5,257.8,59.83
147,21067,20,45820,7.4,94.1,13.52
148,21071,29.9,28589,13.5,386.0,81.11
149,21089,17.3,40752,11.5,139.7,35.22
150,21095,33.7,28503,11.9,169.0,40.99
151,21111,17.3,42535,10,133.3,4.72
152,21115,23.4,34260,12.6,243.6,77.07
153,21117,13.3,51049,9.8,106.3,15.03
154,21121,33.9,25965,13.5,130.6,31.36
155,21133,23.2,33410,11.4,229.0,44.86
156,21195,27.3,30302,10.4,315.4,38.45
157,21197,25.2,32041,15.5,162.2,118.92
158,21235,26.2,29813,12.6,325.4,28.06
159,22051,16.2,46500,7.4,122.1,4.39
160,22103,9.2,59389,6.3,143.4,14.97
161,23001,14.6,41831,8.6,111.4,11.14
162,23005,10.3,57424,6.5,85.2,4.97
163,23011,11.7,44725,7.6,120.1,9.82
164,23031,10.3,54076,8,80.8,8.12
165,24005,8.2,62300,8.3,83.2,1.86
166,25001,10.9,54871,9.9,87.4,9.73
167,25005,12.8,51361,10.6,91.3,14.04
168,25009,10.4,61604,8.7,68.6,6.46
169,25013,17.1,46356,10.3,91.2,9.49
170,25015,12.5,57558,7,72.1,6.96
171,25017,8.2,75364,6.9,51.3,5.59
172,25021,6.3,79899,7.4,59.6,8.2
173,25023,8.3,71555,8.9,74.3,7.48
174,25025,22.6,49584,7.6,51.8,8.45
175,25027,10.9,61079,8.8,77.3,9.52
176,26045,11,52300,9.6,99.6,9.28
177,26049,21,39271,14,127.3,19.02
178,26065,20.2,43414,10.3,94.5,7.48
179,26077,20,43957,10,101.9,7.19
180,26081,16.3,47897,10.1,88.5,5.97
181,26093,7.2,65729,11.2,69.4,6.08
182,26099,12.7,49348,13.9,110.1,11.65
183,26121,21,39075,14.5,146.9,15.68
184,26125,10.3,60392,11.8,83.1,1.0
185,26147,15.4,44706,16.4,104.1,12.88
186,26155,15,45444,12.9,101.5,19.82
187,26161,13,56177,8.1,66.9,5.22
188,26163,23.9,39421,15.5,98.4,6.7
189,27003,7.4,65732,8,67.0,8.77
190,27037,7,69688,7,60.7,4.77
191,27053,13.7,59252,7,55.2,5.55
192,27123,17.2,50224,7.5,56.1,4.72
193,28121,13.8,51007,6.9,118.8,12.71
194,29019,18.8,42202,6.5,56.6,6.15
195,29047,9.5,55835,8.4,97.0,7.66
196,29071,14.1,47530,11.3,107.1,14.78
197,29077,19.1,38059,8.3,143.8,17.81
198,29095,16.8,44620,10.7,89.1,9.34
199,29099,12.1,52841,10.4,91.7,21.49
200,29161,18,39765,9,180.4,22.15
201,29183,6.1,65281,8.2,89.0,10.82
202,29189,10.5,55290,8.9,81.6,11.11
203,29510,27.7,32767,11.5,61.1,17.54
204,30063,15,44084,7.3,109.2,10.06
205,31055,14.7,50270,5.1,72.0,5.8
206,32003,15,51427,13.8,94.1,15.27
207,32019,11.4,47108,17.5,94.4,23.09
208,32023,18.7,41054,17.3,142.3,36.41
209,32031,15.3,50839,12.9,102.3,17.8
210,33011,7.6,67650,6.2,74.3,11.23
211,33015,5.7,73402,6,77.0,6.77
212,33017,11.1,52527,5.7,103.3,8.93
213,34001,13.6,51457,12.3,83.4,8.38
214,34003,6.9,77059,8,50.0,2.98
215,34013,16.4,52288,10.8,44.1,6.0
216,34017,16.5,53547,9.6,40.6,3.78
217,34021,11.7,70228,8.4,59.3,5.46
218,34023,7.7,75890,9,55.9,5.31
219,34025,6.8,80462,8.7,68.6,6.98
220,34027,5.7,91403,7.4,51.7,2.64
221,34029,11,56924,10.3,85.1,2.25
222,34031,15.6,53363,11.4,51.3,5.19
223,34037,5.7,81330,9.4,60.0,10.05
224,34039,10.9,65937,9.5,50.2,5.03
225,35001,16.4,47405,7.7,90.8,11.77
226,35013,25.4,35584,7.8,62.2,7.17
227,35049,16.5,48507,6.8,110.4,11.1
228,36005,30,32674,12,36.5,4.91
229,36007,16.5,43920,8.7,85.8,4.99
230,36027,8.2,68831,7.7,69.5,10.76
231,36029,14.3,46773,8.3,88.9,5.33
232,36047,22.9,42047,9.9,28.1,4.95
233,36055,15.1,49564,8,63.3,5.24
234,36059,6.2,90294,7.1,51.4,5.3
235,36061,16.6,63188,8.6,47.0,2.96
236,36063,14.1,44006,9.6,100.3,10.63
237,36067,14.1,50298,8,54.1,5.78
238,36071,11.4,65512,8,67.6,8.32
239,36081,15.1,52486,8.6,28.2,3.77
240,36085,12.1,69163,9.4,61.4,10.03
241,36087,11.6,79798,7.5,39.7,3.21
242,36103,6.6,81235,7.7,70.5,9.78
243,36119,9,76993,7.4,43.0,3.79
244,37019,16.5,44186,12.5,121.7,17.69
245,37021,17.1,42846,8.6,105.3,7.55
246,37023,18.7,38541,12.9,146.5,17.6
247,37025,12.5,49355,11.5,114.1,10.11
248,37035,14.5,41782,13.1,134.7,8.42
249,37039,18.1,32963,12.9,143.6,36.44
250,37045,20.9,38392,14.8,154.3,15.29
251,37047,26.9,32518,13.4,173.6,18.93
252,37051,18.2,43356,10.1,91.5,7.51
253,37057,17.3,40618,12.3,94.8,7.37
254,37063,18.4,48023,8.2,69.4,4.86
255,37067,16.7,44443,10.1,91.6,3.71
256,37071,19.9,40332,13.5,143.8,16.98
257,37081,17.9,42415,11.1,90.1,4.71
258,37085,16.7,40956,11.3,72.8,8.72
259,37087,14.6,39987,10.3,103.2,20.33
260,37089,15.8,43589,9.1,102.7,14.99
261,37097,13.3,46576,12.9,113.2,10.04
262,37101,16.1,46922,9.9,72.8,11.84
263,37119,15.6,52363,10.7,66.6,4.57
264,37129,18.1,46129,9.7,122.0,11.84
265,37133,15.8,41969,8.3,84.2,5.63
266,37147,21.6,39519,10.2,95.6,5.95
267,37151,18.1,39648,12,82.0,9.88
268,37157,18.5,38063,13.2,149.0,13.88
269,37159,20.1,38658,14.1,96.8,12.28
270,37167,15.4,42854,13.2,128.7,21.46
271,37171,19.3,36622,12,185.5,20.36
272,37183,12,61594,8.3,66.8,3.88
273,37191,19.7,40274,9.2,73.1,8.16
274,37193,19.9,34886,13.4,110.4,20.19
275,39017,13.5,54359,10,108.2,12.5
276,39023,20,40524,11,125.4,11.57
277,39025,9.6,56628,10.4,124.5,23.81
278,39035,18.2,41407,8.5,79.1,10.47
279,39041,5.8,85628,7.2,76.4,6.89
280,39045,11.2,55805,9.2,102.4,8.89
281,39049,18.8,47621,8.9,120.3,13.75
282,39061,18.5,46359,9.9,105.5,11.59
283,39085,9.6,52854,7.9,88.8,14.78
284,39089,12.4,51247,9.6,83.9,6.61
285,39093,14.3,50092,9.1,93.9,4.31
286,39095,19.8,39200,11.5,112.2,8.15
287,39097,15,48295,9,70.3,25.33
288,39099,17.1,38205,11.7,130.4,15.07
289,39113,18,40885,11.4,120.3,8.41
290,39133,15.1,49287,10.3,84.4,6.81
291,39139,14.7,41462,12.1,110.4,9.64
292,39141,19.3,41318,11.9,164.2,19.22
293,39151,14.6,42805,11.3,115.9,7.46
294,39153,15.4,45768,10.6,110.7,8.31
295,39155,18.2,40389,13.2,114.1,16.64
296,39159,8.2,63233,8.4,86.2,21.03
297,39165,5.9,67172,9,86.4,8.46
298,40027,13.5,51468,5.3,127.9,12.51
299,40037,15.6,41331,8.6,137.1,22.87
300,40101,20.6,38528,8.2,124.1,15.5
301,40109,17.6,42758,6.1,152.5,13.92
302,40143,15.8,44231,7,140.2,18.06
303,40145,11.5,56216,6.8,50.2,26.0
304,41005,10.4,57960,10.1,97.4,7.98
305,41017,14.8,46631,13.8,113.9,8.24
306,41029,15.7,40603,12.5,141.4,5.41
307,41039,19.1,40545,11,117.2,8.53
308,41043,18.1,43019,12.8,126.8,9.43
309,41047,17.9,44725,11.2,85.9,7.93
310,41051,18,48018,9.6,81.2,10.34
311,41067,9.7,60555,9,74.5,4.53
312,42003,11.9,47490,7.6,88.9,13.08
313,42007,15.1,44020,8.6,86.9,6.45
314,42019,9.3,54363,7.4,83.6,8.16
315,42051,20.7,35442,10.7,132.7,13.18
316,42069,13.6,42081,9,123.6,10.73
317,42077,13.2,51426,9.2,53.8,4.01
318,42091,5.8,75369,6.9,74.4,9.38
319,42101,26.4,34667,10.6,81.4,1.57
320,42125,10.6,47823,8.1,89.8,12.99
321,42129,10.4,46468,8.2,83.4,9.58
322,42133,9.2,55960,8.4,68.4,3.22
323,44003,10.2,54665,11.1,100.1,9.63
324,44007,17.5,45572,11.8,81.2,11.81
325,44009,8.8,67195,10.1,84.4,11.03
326,45003,17.7,43196,9.3,99.9,9.99
327,45015,15,49284,10,63.2,6.75
328,45019,18.7,46187,8.8,86.0,8.57
329,45041,21.7,38914,11.3,131.7,9.5
330,45045,15.4,45666,9.6,119.7,7.54
331,45059,19.5,36345,12.3,84.1,15.03
332,45073,13.6,42671,11.4,150.9,13.46
333,45077,17,40110,10.9,110.4,20.13
334,45079,17,45944,9.4,75.1,4.68
335,46103,15.2,45999,5.2,84.5,10.9
336,47001,16.2,45917,9.3,209.2,13.31
337,47009,14,41736,9.1,139.5,10.57
338,47011,19.1,38558,9.4,182.6,13.14
339,47021,12.2,51106,9,85.9,28.13
340,47037,20,43825,8.2,114.4,10.21
341,47063,20.6,38711,11.6,281.9,25.58
342,47065,15.6,44132,8.3,168.2,8.32
343,47093,12.9,44074,7.4,166.1,14.58
344,47119,14.3,45445,12.3,157.9,12.35
345,47125,15.7,47258,8.5,106.3,6.38
346,47141,21.5,35225,9.4,165.2,15.21
347,47145,15.2,42620,9.2,183.1,29.53
348,47149,14.4,51815,8.9,111.8,9.14
349,47157,20.4,43859,9.8,93.4,7.33
350,47165,13.3,48502,8.9,109.7,6.22
351,47189,10,56270,8.4,109.9,12.28
352,48029,17,47724,7.3,68.5,6.47
353,48039,12.1,64242,8.5,77.1,6.71
354,48085,7.7,77862,7.2,67.3,3.58
355,48091,11.9,61573,7,98.1,10.14
356,48113,19,46909,8.6,63.6,4.14
357,48121,8.1,68671,7.1,75.1,2.41
358,48141,24.6,36064,9.2,43.1,4.12
359,48157,9,76758,7.6,47.6,3.76
360,48167,13,57124,9.1,95.9,14.42
361,48201,18.7,50437,8.3,69.1,6.04
362,48245,22.6,39756,11.3,95.6,4.76
363,48339,11.5,65483,7.5,81.2,6.14
364,48355,20,41899,8.1,92.6,11.46
365,48439,14.4,52482,8.1,82.2,1.99
366,48451,19.2,39004,6.6,108.5,9.07
367,48453,18.8,51905,6.8,72.0,4.49
368,48479,31.5,34878,8.2,34.9,6.79
369,48491,7.9,66152,7.2,76.5,2.37
370,49011,8,64840,7,81.1,5.87
371,49035,13.7,56664,7.7,90.8,8.26
372,49049,14.7,54385,7.4,74.6,6.97
373,49057,13.7,53612,8.8,94.6,12.11
374,50007,11.8,56016,4.8,50.7,7.03
375,51019,9.8,51656,7,45.2,14.56
376,51041,6.9,69190,7.3,77.9,4.74
377,51059,5.9,102726,5.1,37.7,1.94
378,51087,9.8,59128,7.3,85.1,4.56
379,51153,6.1,91290,6.1,46.8,2.74
380,51167,18.1,34460,10.2,160.7,34.61
381,51185,18.5,35485,8.8,189.6,24.4
382,51195,22.2,36789,8.3,216.2,31.36
383,51550,8,67674,7.2,85.0,4.5
384,51700,15.1,49228,8.3,78.0,6.09
385,51760,25.3,39214,9.5,68.9,6.37
386,51810,8,63354,6.5,68.8,2.74
387,53007,14.2,45561,8.9,120.7,13.8
388,53009,15.5,42111,11,164.1,15.41
389,53011,12.7,55144,12.9,72.1,6.82
390,53015,20.6,43031,12.9,104.2,14.65
391,53033,12.2,66147,9,68.8,9.37
392,53035,11.3,57107,8.6,80.7,6.77
393,53053,12.3,56446,10.4,88.6,9.31
394,53057,13,54600,10.9,105.2,8.55
395,53061,10,63391,10.7,97.5,11.21
396,53063,14.7,46881,10.1,102.6,8.06
397,53067,10.7,60672,9,79.3,6.74
398,53073,14.4,49999,9.5,83.6,6.96
399,53077,23.9,40503,10.6,80.2,7.4
400,54003,12.7,50923,8.6,114.9,16.32
401,54005,18.9,38126,8.8,212.2,69.02
402,54011,23.3,36274,7.2,194.3,24.92
403,54019,22.6,30856,10,113.1,32.58
404,54033,17.3,40441,7.6,155.3,21.71
405,54039,14.8,43110,7.4,168.4,17.61
406,54043,24.2,34119,11.7,65.9,50.64
407,54045,22.3,33202,10.1,287.4,51.71
408,54047,33.6,24133,13.2,192.9,99.49
409,54055,21.6,32366,8.5,175.3,43.36
410,54059,23.7,31915,9.8,267.0,52.16
411,54081,18,37915,8.1,190.3,46.92
412,54099,20.2,36360,8.5,99.2,35.31
413,54109,20,35872,10.4,214.4,109.26
414,55025,12.3,58958,5.9,68.9,9.22
415,55027,9.2,50996,9,45.5,12.39
416,55059,13.2,52028,10.3,79.4,15.02
417,55063,12.9,47271,6.6,71.0,8.72
418,55079,21.9,40582,10,99.6,11.71
419,55127,12.8,52823,9,74.9,12.72
420,55133,6.1,71176,7.3,78.2,8.98
